,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
128962,-0.539785497,0.923023834,1.393932926,0.302659135,0.699978647,0.178536993,0.46671709,-0.012175435,-0.724907729,-0.232055572,-0.661041611,0.257830695,1.311862209,-0.013413686,1.617723901,-0.28940952,-0.113235834,-0.535954643,0.999636323,0.115710309,-0.176783914,-0.463975935,-0.169154103,-0.733350304,-0.277712954,0.283076411,-0.006012659,0.091528575,4.49,0
65872,1.310099353,0.073112374,-1.29350519,-0.482666949,2.138665164,3.181779844,-0.50424893,0.804704523,-0.074141504,-0.217705014,0.131584809,-0.028121436,0.011566761,-0.112785276,1.300082618,0.812886552,-0.495465685,0.166596044,0.174984589,0.033956,-0.342312686,-1.14882023,0.094749976,0.946152022,0.369492611,0.11056168,-0.021949974,0.023742848,2.58,0
112386,1.297602227,0.288976381,0.319597284,0.496733033,-0.176465442,-0.692161835,0.096079307,-0.211979936,-0.023303004,-0.084462435,-0.545826816,0.565198004,1.079669245,0.074387527,0.993822662,0.416162306,-0.642832166,-0.463133287,0.064533077,-0.035554464,-0.282949466,-0.780186535,0.067562544,-0.101424456,0.307190724,0.123315541,-0.025110084,0.015265206,0.89,0
4791,-1.467414328,1.210542247,1.891733429,-0.282189276,-0.21452556,-0.201624973,1.547764042,-0.284275704,0.907166123,-1.198536509,0.754451974,-2.55357829,1.269720319,1.464527298,-0.631268169,0.367639241,0.001219331,-0.392492099,-2.648520427,-0.545067198,-0.039093055,0.09731263,-0.302656377,0.320925913,0.586090107,-0.63138847,-0.298852703,0.016152797,153,0
241748,2.074580057,-0.052232524,-3.522305117,-0.518198409,2.948158854,2.934482365,-0.087810032,0.649625034,0.187994261,-0.353042789,0.222498296,0.100408689,-0.417643671,-0.568040575,0.100216102,-0.257832304,0.762674028,-0.442490768,-0.101218268,-0.137980598,-0.105590596,-0.18971142,0.102353385,0.659391975,0.215931999,0.582796537,-0.062856063,-0.058139775,0.79,0
16774,-1.626642879,1.639999556,1.074068879,0.678635432,0.401180423,0.07696724,0.865015272,-0.540919873,0.211736094,1.261250625,-0.407646572,-0.431034914,-0.150168102,-0.204752814,1.693958632,-0.822954361,-0.058914489,-0.281119976,0.580029155,-0.022413486,0.156227232,0.43020717,-0.23643693,-0.274964809,0.050440127,-0.289233151,-1.12138652,-0.035926625,15.95,0
78654,0.846731724,-1.048664815,1.424803136,0.647065175,-1.461119107,0.630909809,-0.935410493,0.313546782,1.642081575,-0.62997665,-0.896624037,0.92554023,0.202618571,-1.016431088,-0.803543845,-0.552926455,0.596524301,-0.921601198,0.071292789,0.185517865,0.016452734,0.198961335,-0.117574783,0.211265062,0.116987013,1.115280364,-0.009873725,0.040017354,150.72,0
34297,1.038350332,-0.327041381,1.175091361,1.754777424,-0.858341302,0.565785461,-0.600436266,0.357284704,1.461943758,-0.384953788,-1.345291319,0.236577532,-1.669665691,-0.45773363,-1.547763731,-1.078789547,0.856242888,-1.178149058,0.176690472,-0.257359519,-0.418944282,-0.844301667,0.082644979,0.031426748,0.370149132,-0.506657122,0.078288733,0.029235262,31.4,0
216356,-1.098147251,-0.027472352,-4.169597042,1.944871128,-0.616196246,-0.702295438,4.348890607,-0.418506113,-1.373429874,-1.684472052,-0.347598622,-0.687171747,-0.092477834,-1.639976696,-0.066745485,-0.159101608,2.386001538,1.364748015,-0.203376349,1.659302726,0.86912382,1.397456279,1.789223879,-0.298206308,-0.768056089,-0.381238089,0.243205374,0.466214305,804,0
3159,-0.408618023,0.937405369,1.916570269,0.01071483,0.007036509,-0.68111551,0.886996816,-0.201750183,-0.339834572,-0.160466459,0.44322111,0.288894759,0.21211458,-0.069079287,1.056518725,-0.345798402,-0.043673282,-1.039041082,-0.545189368,0.154044841,-0.209487632,-0.330092315,0.046051703,0.595310362,-0.350934552,0.038179528,0.118728704,-0.09892388,10.02,0
181595,-0.135753356,0.280297029,1.739365601,-0.565473127,-0.350604541,0.037862675,-0.171379541,0.207194552,0.881313287,-0.909841141,-0.741537915,0.681168772,0.984699957,-0.645351935,0.434153324,0.368783906,-0.796118515,0.456170255,-0.890163733,-0.080416234,0.442319362,1.437734261,0.127007132,1.119104957,-1.263711127,-0.510857321,0.323369239,0.287278247,14.99,0
23412,1.5974472,-0.841653778,-0.632372088,-1.727584196,-0.469145179,-0.350269722,-0.546855733,-0.221596547,-2.432570416,1.656149699,0.249619111,-0.442749867,0.846322543,0.025752197,-0.378692136,-0.255433892,-0.029567133,0.580584784,0.601467281,-0.269487849,-0.19261098,-0.167318766,-0.243340422,-0.81722579,0.818792553,-0.029919546,-0.006393528,-0.014371166,15,0
217080,-0.516669798,0.526938534,0.502719418,-0.736454019,1.201486253,0.234347084,1.352037523,-0.260283948,0.374228791,0.126137168,0.186433911,0.368807164,-0.198355609,-0.249544866,0.144392054,-1.537952098,0.502305212,-2.382047293,-1.286663652,0.132807686,-0.181356148,0.244467611,0.158762395,-0.58395821,-1.102970193,0.174011646,0.245973222,-0.10974432,49.85,0
13836,-0.86049777,0.115615471,2.186420376,-0.142914062,-0.745498168,-0.33139512,-0.083614496,-0.051174519,2.045599039,-0.95493848,0.110919725,-2.586727104,1.265326628,0.854076929,-0.552704375,0.084709441,0.656997478,0.085126741,0.224327964,-0.309750167,-0.246654964,-0.152347802,0.282987236,0.395405675,-0.290406459,0.908892788,-0.182494583,-0.068393121,44.95,0
102490,-1.674224121,1.004176673,1.621642976,0.930701004,-1.401950798,0.688169374,-0.187805213,1.046375097,-0.64785229,-0.81172815,0.435063754,0.987473813,0.458448042,0.415913345,0.110608189,0.46831194,-0.180616527,0.997809777,0.931114472,-0.126048692,0.170110611,0.323633279,-0.045446529,0.020285848,0.317449152,-0.267336182,-0.169034321,-0.158316983,131.43,0
195362,1.848659326,-0.532117672,-0.71737416,0.367070583,-0.354624641,-0.363499882,-0.207709439,-0.139009339,1.135688403,-0.223630996,-1.274042326,0.710417931,0.972930219,-0.153898143,0.611510647,0.338601856,-0.818055681,-0.12391535,0.186332928,0.041088553,-0.203754465,-0.62784669,0.211884349,-0.680517086,-0.356433688,-0.635370644,0.015903805,-0.019810329,105.41,0
10441,0.830461634,-0.260146611,0.734126914,1.689614626,-0.432740747,0.300157653,-0.15140916,0.07743417,1.509846432,-0.42793356,2.191081651,-1.181797786,1.426223621,1.560172856,-1.642799748,-0.574991033,0.841300908,-0.115137639,-0.430786684,0.047779781,-0.035104286,0.087649908,-0.188286586,0.191509228,0.535282579,-0.324894074,-0.001514581,0.027813748,143.98,0
83973,-0.401643521,1.061191323,1.161008517,-0.185898123,0.4777825,0.008149009,0.551821851,0.207381964,-0.706021494,-0.398927119,1.494275353,0.834210397,0.536074615,-0.316826665,0.418136022,0.360084544,-0.109726622,-0.042751618,-0.039068431,0.130789046,-0.201416207,-0.484566654,-0.04689935,-0.346591643,-0.204505515,0.102958513,0.26136466,0.082279528,1.98,0
83160,1.214828244,0.334417198,0.334628593,0.572558903,-0.276077203,-0.737457807,0.010366657,-0.079274505,-0.287844457,-0.125387274,1.698725086,1.1366174,0.54380537,-0.171227865,0.349501114,0.656804372,-0.279997661,0.147622825,0.089574248,-0.044829956,-0.231758719,-0.684749504,0.112186141,0.300182932,0.200135904,0.075825299,-0.024171734,0.02139516,1.29,0
213469,1.826516597,-1.364976924,0.84528668,0.968000601,-1.598964248,1.539043488,-1.927951083,0.571851559,0.96045336,0.737491657,-0.217749552,1.63735583,0.96487557,-1.379392308,-2.45552706,-1.60685466,-0.040013632,1.861776825,-0.710853807,-0.514369557,-0.156520517,0.487418455,0.191211163,0.711158056,-0.256753074,-0.529682792,0.153087216,-0.007204063,50,0
110620,1.188947768,-0.229678826,1.225752414,0.871529634,-1.189637805,-0.332263429,-0.708920256,0.139973992,1.106016765,-0.204257112,-0.92905277,-0.173262046,-1.110712491,-0.178286061,0.325948702,0.2163525,-0.108427098,-0.095165523,-0.031396391,-0.183228514,-0.107650652,-0.16245738,0.049332447,0.402266361,0.216973752,0.320705622,0.010154623,0.024108527,4.61,0
16152,1.258848581,0.642844147,-0.317061359,2.275849319,0.632811113,-0.284825243,0.551997262,-0.208588291,-0.946299711,0.737829521,-1.450113352,-0.596764603,-0.158216242,0.52447542,0.312113038,0.62839044,-0.812096486,-0.144542128,-0.525832664,-0.112340879,-0.070154065,-0.276673159,-0.238011979,-0.581540935,0.842273358,0.127167455,-0.04674727,0.003170345,23.05,0
279061,-0.941077778,1.060891474,1.269509641,-0.799910856,0.385982151,0.881265096,0.119026326,0.682020703,-0.508347583,-1.138801369,0.062795753,1.230018194,1.467100705,0.074713945,-0.098078306,0.494310262,-0.857206962,0.723577038,1.057510099,0.055870404,-0.124462412,-0.468642411,-0.276017588,-0.150658531,0.482756976,-0.418161666,-0.054877399,0.005132266,20,0
49090,-0.405841268,1.072077508,1.397033032,0.09148976,0.02853251,-0.707865854,0.619094945,0.062275197,-0.37365046,-0.546602665,0.2479144,-0.052870435,-0.272236061,-0.319215538,1.156185602,0.009586135,0.423237137,-0.655778376,-0.570060547,0.049922769,-0.21872341,-0.540316719,0.057226344,0.340438598,-0.287787303,0.082441501,0.260739634,0.097450569,2.69,0
163032,1.994422267,0.0424808,-1.62836824,0.347463609,0.366802594,-0.582086744,0.050044819,-0.049792835,0.292540494,-0.20774502,1.25885364,0.658204758,-0.535904631,-0.533689727,-0.407003775,0.425903773,0.371757021,0.101348636,0.203889592,-0.171045362,-0.295864192,-0.819509189,0.354674709,0.597496915,-0.346418578,0.148992248,-0.067812298,-0.038982091,9.99,0
244958,2.039851139,-0.277814889,-1.226122903,0.248070245,-0.137145456,-0.761246159,-0.082039749,-0.035849508,0.654556253,0.310593073,0.276568722,-0.210462356,-2.281615959,0.91398978,-0.382839514,0.293136906,-0.522594102,0.014316736,0.571686689,-0.351047137,-0.285107599,-0.835333415,0.31591363,-0.399417626,-0.364307179,0.206037459,-0.090151858,-0.078299725,1.98,0
106952,-0.704609287,-0.787881542,1.731351764,-2.373962522,-0.460812816,-0.953096066,-0.470842518,0.005810619,-2.692349536,0.943389445,0.998445381,-0.378679595,0.464443709,-0.256427398,-0.741536298,-0.093269858,0.032984152,0.559278522,-0.424099344,-0.157217919,-0.027845619,0.0406593,-0.039500026,0.307878698,0.016456432,-0.367223896,0.07262091,0.106820302,25,0
41925,-7.595595315,-0.705010303,-2.671678565,-1.422729578,-6.007319103,-0.87146194,-2.042988507,3.235031507,-1.682403104,0.914809009,-1.643667794,-0.73399924,-0.757928204,1.777146831,0.715510807,1.438283339,1.552266256,0.698154588,-1.452944594,-0.389733927,-0.16860771,-0.792351869,-1.508334206,0.777848629,0.306765303,-0.347220121,0.248435586,-0.342795961,215.09,0
55758,-2.211229172,2.325129029,-0.111247164,-0.161217462,0.507489702,-0.351142087,0.428957201,0.464533253,-0.863321436,-0.438390765,1.666228439,0.762902251,0.605523761,-1.197035109,0.337163967,0.449472645,1.150370008,0.499403318,-0.071574799,-0.08604853,0.059255694,-0.083281271,-0.255582399,-0.41063288,0.46162261,0.338442959,-1.089014397,-0.216519897,0.76,0
272477,2.278094595,-1.29892427,-1.884035399,-1.530434572,-0.649499507,-0.996023903,-0.466775942,-0.438024946,-1.612665488,1.6311327,-1.126000118,-0.938759598,0.300620543,-0.119666545,-0.585452506,-1.106244183,0.690234729,-0.124401225,-0.075648655,-0.341707794,0.123892059,0.815909196,-0.072537385,0.784216577,0.403428012,0.193746661,-0.043184578,-0.058718893,60,0
11969,-0.383989876,0.533777364,1.429857568,0.388655075,0.468277071,1.301986625,-0.024916413,0.530062505,1.638370308,-0.885819267,1.181668838,-1.930743118,1.125605659,1.288974686,-0.326875447,-1.806976331,2.111229665,-2.147902172,-1.648121847,-0.154613451,-0.03605567,0.611707386,0.165406377,-0.648119183,-0.80752249,0.350908316,0.375907071,0.13356721,11.5,0
6197,-0.477631207,0.144250307,1.731063013,0.163302088,-0.308755801,-0.198205561,0.007882901,0.144195093,1.597333782,-0.889777212,0.098492024,-3.660295777,-0.886303096,1.784752365,0.046055777,-0.837645392,1.660762322,-0.505047685,1.123938141,0.025786413,-0.327599569,-0.742567376,0.189819165,0.036737317,-0.764286232,1.303410694,-0.004570467,0.111126897,45,0
139104,-3.542179962,-1.611076693,1.690306908,1.908137932,0.000837197,-0.987774839,-1.523558478,1.156047611,-0.225979029,-0.878563241,-0.349295703,0.654577411,0.037898659,0.566307366,1.168070825,-0.238624953,0.755306929,-0.177718346,-0.074665444,0.371389757,0.362146434,0.085650492,-0.543807921,0.668884754,-0.020251099,-0.339759081,-0.207836313,-0.417617957,2.37,0
177298,-0.503365089,0.638358635,-0.042150474,-2.150544793,-0.607495018,-0.674033637,-0.574023686,-3.451271551,-1.28817836,0.408168781,1.492802832,0.163229051,-0.749550734,0.597409167,-1.041966896,1.190584236,0.17427059,-1.524262863,-0.269200342,-0.803318902,3.135976581,-0.996658717,-0.120938213,0.44751114,0.910656406,-0.333829032,0.260885965,0.201007655,71.43,0
204531,-1.450635579,1.335030882,1.550993793,1.014982896,-0.411619181,0.056932159,0.295225465,0.516872891,0.757971698,0.171562243,-1.693729116,-0.95964837,-2.611188374,0.115632442,-0.476392652,-0.853201612,0.609564919,-0.417855321,1.207362875,0.172207685,-0.66764641,-1.489480897,-0.140346689,-0.151290512,0.390497153,-0.789040549,0.292905273,-0.047656311,19.42,0
214014,2.033494533,0.009641592,-1.070597152,0.456579535,-0.223510724,-1.479163292,0.222430361,-0.408157778,0.557297168,-0.006757845,-0.225599301,0.625668797,0.325716279,0.423302918,0.756389146,-0.373814308,-0.332914396,-0.285876827,-0.484575122,-0.244245815,0.295921841,1.046090665,0.054232677,0.447349372,0.194832276,-0.125366524,-0.010242848,-0.053264081,1,0
122244,1.05530215,-1.215694092,-0.619017329,-0.729494402,-0.368400757,0.430030103,-0.264538655,0.078239207,-0.838164071,0.698638101,-0.045229245,-0.215562641,-0.805262552,0.432065451,-0.26557548,-1.479086211,-0.014428196,1.191278374,-0.142354139,-0.189269462,-0.350742058,-0.857014932,-0.277034213,-1.122532665,0.383670313,1.161308641,-0.098483061,0.001315526,185.7,0
137191,-0.821302497,1.166475277,1.173722167,0.038188429,-0.395235353,-0.979420012,0.320541352,0.383465499,-0.507213983,-0.530847777,-0.614277496,-0.083374907,-0.269261384,0.536460042,0.85353926,0.341178634,-0.204583542,-0.261530475,0.00959754,0.008708388,-0.177339705,-0.644281565,0.061463175,0.349164913,-0.178250303,0.07408772,0.13525356,0.046510087,13.99,0
243433,0.241316819,1.013510065,-0.313960088,-0.514450837,1.091455248,-0.677487443,1.041351911,-0.195963941,-0.355305087,-1.068698331,-0.48751788,0.487165189,1.160514827,-1.202564837,-0.303041197,0.2199135,0.361757384,-0.420541837,-0.22249398,-0.048616586,-0.274641369,-0.695401846,0.073823319,0.534998916,-0.467412417,0.103132945,-0.003726105,0.031707671,2.69,0
257368,-0.898105962,0.969238785,0.79298359,-1.117539069,1.326292604,-0.488774551,1.048086286,0.081205256,-0.806875474,-1.364242182,1.07873869,0.307940776,-0.533223904,-0.707310147,-1.015226524,0.578383936,0.153235369,0.174281901,-0.33639872,-0.047051775,-0.285383055,-0.982522616,-0.278438411,0.599844791,0.538982845,0.187798665,-0.062097294,0.059447784,1.98,0
20867,1.219890156,0.353106526,0.191118086,0.919186076,0.016299815,-0.432509788,0.1648841,-0.109752202,-0.37217729,0.160195507,1.139780085,1.180341411,0.748565256,0.411841029,0.158631213,0.306398474,-0.842245419,0.357563689,0.038259637,-0.066434791,0.067953341,0.239878084,-0.164489127,0.031517871,0.727234137,-0.328097975,0.014018752,0.00897654,7.25,0
249652,-0.929188183,0.307836714,1.490123803,-0.481623198,-0.542760259,-0.479082205,-0.404563482,0.627970261,0.657293475,-1.198440151,-1.379699891,-0.210172501,-0.777104704,0.182588256,0.575149142,0.513091563,-0.493565575,0.505505302,-0.541436173,-0.192171089,0.244500846,0.511002659,-0.002459689,-0.047899754,-0.607157498,-0.464706724,0.08912494,0.073659779,20.11,0
63047,0.987669334,0.171080415,0.833892947,2.685671172,-0.455475539,-0.054401929,-0.024785236,0.123169476,-0.497316254,0.704568183,0.839894496,0.466745609,-1.078463264,0.331929052,-1.319689532,0.363986563,-0.329722008,-0.122844903,-0.386301546,-0.100652972,-0.131214336,-0.470132311,-0.008847089,0.49855084,0.383510888,-0.124871702,-0.018631121,0.022953602,65.71,0
58474,-1.251857058,1.512082562,0.572863323,0.547810218,-0.191084736,1.085247446,-0.665306526,1.247214334,-0.119814575,-0.215073448,-0.996314125,0.721535699,0.665245617,0.228000244,-0.488217315,0.423063694,-0.503758716,1.327042447,1.459479064,0.124501175,0.143333965,0.582146413,-0.37238959,-1.350521954,0.270612347,-0.071612969,0.292681946,0.120652699,2.95,0
144917,-0.821032831,0.113667724,0.812460102,-1.917425581,0.258217271,-0.145559427,1.353638731,-0.204012119,-1.688522439,-0.467324398,-1.433729921,-0.122273688,0.894044747,-0.215019552,-0.959358555,-1.480372422,-0.314199067,0.62218816,-0.971866622,-0.153868362,-0.552185731,-1.370836502,0.022178744,0.450025813,0.681575976,0.406891973,-0.096665734,0.051493354,140.95,0
279490,1.965516784,-0.438403135,-0.395882031,0.300574684,-0.498953588,-0.014206142,-0.681363988,0.087921369,1.176971625,-0.008547391,0.359279538,1.247561828,0.545550404,-0.115851535,-0.239323906,0.387477422,-0.94556367,0.793205406,0.231929137,-0.167581502,0.219430603,0.879083958,0.042723263,-0.455478994,-0.049079671,-0.204607184,0.040141074,-0.050315503,9.99,0
38761,-0.607312001,0.949237802,1.265980007,-1.191655736,-0.35473947,-1.422624705,0.7285476,-0.112338417,0.17309186,-0.323609462,-0.204735268,-0.090680582,-0.429745036,0.048077031,0.417270508,0.394133056,-0.50646711,-0.526802981,-0.864075665,0.095878966,-0.086774913,-0.141814355,-0.012182805,0.750240943,-0.21489614,0.751775289,0.292555004,0.148543691,7.68,0
22147,-0.973339379,1.407654984,0.5094001,0.690381742,0.01676607,-0.262654997,0.464119081,-0.040134112,-0.410163366,0.670786653,0.94829026,0.690902424,0.311668927,0.320762196,0.360392706,-0.015541539,-0.575360084,0.614596195,0.785149042,-0.176651728,0.239072837,0.523924983,-0.065797849,0.017234126,-0.1903567,-0.429097001,-1.036888029,-0.206304962,15.48,0
188783,-0.268575268,0.557860377,0.641853648,-0.46693286,0.129814865,-0.140379895,0.121425946,0.236010291,0.789799302,-1.121431321,-1.282022725,-1.661632659,-2.484297642,-1.211688999,0.446575365,0.802473353,0.574150142,0.987144869,-0.584150961,-0.246182509,0.143662777,0.381789521,-0.217697169,0.487312407,-0.170936394,0.583643384,-0.10790423,0.044175832,17.5,0
158044,-1.112090635,2.008533021,0.266810571,-1.297593151,1.470533393,-1.96219786,2.887197194,-3.086523355,3.437011859,3.082856299,1.661374259,-3.075965745,0.676647966,0.137286345,-0.627768391,-1.754855348,-0.151002751,-0.684148626,-0.871698375,1.153451034,0.299673816,0.678540597,-0.234160826,0.873640869,-0.292949067,-0.196848046,-0.176246142,-1.079458318,1.08,0
185156,-0.097541832,1.001150595,-0.137684968,0.70987765,0.981763844,-0.466905616,1.41743441,-0.14977987,-1.098864493,0.065499619,0.350945862,-0.391090102,-1.508717692,1.208376838,-0.011857332,-0.454668864,-0.394621288,0.565087192,0.968970131,-0.041344251,0.198970721,0.47977117,-0.1671571,-0.441618678,-0.199959712,-0.488466767,0.162793191,0.172358558,49,0
47072,1.09885863,-0.622436125,-1.650949079,-1.654157749,1.730191883,3.076109657,-0.623801014,0.811370283,1.384768215,-1.527241937,0.171016122,0.382806974,-0.10019887,-1.019648645,1.370428823,0.025395974,0.379415868,0.999251479,0.808351752,0.262133957,-0.053472206,-0.292029744,-0.255878399,0.933038522,0.798416603,-0.622318977,0.068298835,0.065572853,114.99,0
221565,0.649167187,-4.208149443,-1.069452097,-0.555022865,-2.653970115,-0.132707757,-0.417526978,-0.25687145,-0.542168287,0.957439677,-1.457769634,-0.404215359,0.402006656,-0.844566504,-1.305519261,-0.744155456,0.903730384,-0.356738274,0.097927809,1.204192793,-0.05917852,-1.342989612,-0.278451327,-0.037512985,-0.812617293,-0.559141733,-0.101045315,0.105169657,835,0
102127,-0.384334611,0.990513095,1.240054871,0.024895348,0.09970514,-0.545719758,0.544191225,0.139541043,-0.201147422,-0.516918491,-0.212398923,-0.687492635,-1.206520765,-0.14141437,1.288801625,0.1510288,0.361528881,-0.427884596,-0.440631279,-0.002779385,-0.251448696,-0.681533162,0.029065808,-0.012834573,-0.277829256,0.105956744,0.253796153,0.092039296,2.69,0
282203,-0.35967772,1.48194306,-1.510070704,-0.159304291,0.089269203,-0.363403662,-0.58294149,-2.304192048,-0.563469508,-1.449435063,0.564439705,0.413908285,-0.847388802,0.183967861,-0.038359145,0.706042782,0.389791208,1.434541638,-0.004626504,0.359549293,-0.90970442,1.352371955,0.100646806,-0.441782378,-0.344288244,-0.163316217,-0.09413036,-0.035282115,42.81,0
191443,-0.005961911,0.235444233,-0.473573376,-0.629602018,1.283889181,-0.758796627,0.638801198,-0.06159904,0.314505509,-0.295997966,-2.040975899,-0.46530146,-0.528085471,0.17625765,-0.508766117,0.03480015,-0.618491722,-0.42807552,0.249248061,0.034153106,-0.229369381,-0.57901192,0.098990698,-1.078496362,-0.568072921,0.230537815,0.247786772,0.101337083,9.41,0
206124,1.523946834,-1.392459449,-0.164510755,0.606240108,-1.154243265,0.36031466,-0.75543498,0.224690872,1.597193538,-0.120693959,0.033154609,1.087138873,-0.367946257,-0.414216214,-1.476821805,0.26481898,-0.392106173,0.150442035,0.618021218,0.212954565,-0.056466564,-0.322297785,0.108978564,-0.301015681,-0.591599447,0.396065485,-0.049119662,-0.019573361,218.32,0
229958,-0.837047458,-1.197184916,-2.618735377,-1.918338145,5.187615789,1.690451254,0.117280401,0.704810844,0.008524265,-0.672460656,-0.607538566,0.238456515,-0.588266655,0.824105404,-1.142075149,-0.560650902,-0.825262739,-0.592255774,-1.433848129,0.071967654,0.514111296,1.031390117,0.382926307,0.723181626,-1.076920797,-0.594869803,0.24907424,0.353621368,27.46,0
34582,-3.323723328,3.019685393,0.274651846,-1.99139312,-0.677007979,-1.268970011,0.674105449,-0.165598287,2.747688231,3.737135063,0.072669981,0.361605125,0.650466511,-1.437641684,0.684905874,0.213658098,-0.98699575,-0.707642752,-1.154544651,1.842573216,-0.593808328,-0.423401969,0.053609194,0.390879695,0.382165201,0.695239826,0.910282726,0.160139744,0.23,0
44471,0.964198836,0.146583479,0.986287093,2.318474144,-0.181527027,0.901012093,-0.454855486,0.48685468,-0.585760752,0.754458549,1.391937572,0.076212905,-1.395026189,0.660348129,0.685088877,0.633606065,-0.344499876,-0.470425298,-1.4830273,-0.212660082,-0.046108167,-0.310600042,0.167599559,-0.361537899,-0.048957946,-0.171238597,0.024662384,0.02072613,39,0
78828,-0.745048969,-0.218414078,2.458400999,0.396635499,-0.301906615,0.462248319,-0.102227016,0.11780832,-1.692488701,0.866678208,1.215870871,-0.075541221,-0.123457649,0.048154773,1.11636824,-1.70013641,0.009742758,1.942355905,-0.266329184,-0.048678498,-0.095780397,0.158632385,-0.053746688,-0.03751553,0.074094685,-0.134845183,-0.051732927,-0.131412626,71,0
71496,1.167368475,0.639787615,0.781388155,2.477378438,-0.159883577,-0.51279293,0.185863812,-0.143639609,-0.848292011,0.645072376,-0.358486437,0.342562103,0.779065699,0.143271132,0.481113183,0.74196682,-0.690239267,-0.559485245,-0.929854515,-0.085985847,-0.235017078,-0.741847831,0.128550654,0.35973908,0.269643592,-0.269720513,-0.003784755,0.031996264,12.64,0
147543,-0.678072967,0.602918496,1.521467056,0.978143158,0.841664052,-0.263115648,0.883361002,-0.136432224,-0.511497222,-0.059565624,0.414868732,-0.110569954,-1.500877707,0.341708318,-0.901586923,-0.937247014,0.003291,0.592720703,1.191596194,0.094244338,0.19792489,0.80671555,-0.629321078,0.092221402,0.995659859,-0.119764057,-0.111838983,-0.171453537,10,0
173778,-1.27631229,-0.569919594,-0.820108656,0.050615644,0.456772242,-0.474659383,1.746255014,-0.382566257,-0.412594324,-0.9480554,1.049577592,0.314226919,0.144954293,-0.702997654,0.278062791,0.412544981,0.105951751,1.222467786,0.250895562,-0.112589298,0.245373367,0.88282974,-0.225086857,-0.414460617,0.220484123,-0.04379,0.212478291,-0.06241723,397,0
52885,0.884043441,-1.099440477,0.5864448,0.551388354,-1.161175907,0.225429574,-0.54493882,0.055080712,-0.770594725,0.756913117,0.51059592,0.835237233,0.760890021,-0.136941395,-0.387045215,-1.136747762,-0.473568154,2.026665428,-0.748385551,-0.072194223,-0.08675019,-0.084257818,-0.298467834,-0.038089414,0.486911561,-0.239799195,0.037965974,0.056939486,214,0
108436,1.207527915,0.235797302,0.500412644,0.631622557,-0.411704451,-0.95097839,0.167373527,-0.26936576,-0.113849966,-0.10893137,-0.040562275,0.915450786,1.346450735,0.041135072,0.92357041,0.2587674,-0.481178764,-0.661941128,-0.134594014,0.029624334,-0.228899133,-0.676062185,0.100362975,0.422528464,0.242289615,0.08754793,-0.027691638,0.026194032,29.58,0
239712,0.043524706,0.838103122,0.258549076,-0.595105396,0.405505644,-1.092371799,1.003081455,-0.189828095,-0.002043567,-0.405699519,-1.025891123,-0.021046137,-0.237332793,0.160419397,-0.370207649,-0.062575461,-0.416393763,-0.695485733,-0.059666984,-0.047060494,-0.265870387,-0.604103843,0.071869946,-0.038590978,-0.488629135,0.14288373,0.24440944,0.096448038,5.99,0
172964,-1.257731122,0.464926308,0.503215149,2.901754371,2.385187151,-1.242162628,0.703855586,-0.210924282,-1.659611941,0.966686028,-1.658904368,-0.911405194,-0.837106687,0.422979776,-1.621605536,0.475205736,-0.766374137,-0.283146958,-1.836859078,-0.508392214,0.327204575,1.004783016,-0.542589396,0.084553134,-0.011511503,0.156284345,0.136134041,0.118985542,7.59,0
33455,1.340051175,-0.286348729,-0.991753797,-1.241782442,1.739856012,3.234683742,-0.787620053,0.832180468,0.258827372,-0.152910087,0.005374181,0.065326495,0.112741099,0.264856114,1.436016668,0.730882663,-0.865285839,0.022205754,0.400838858,0.059103213,-0.187294637,-0.675008583,0.061604278,1.05431276,0.278194481,0.919999445,-0.068052094,0.002550285,1.54,0
242343,0.153918459,0.561420762,1.384443252,0.344956195,0.052347817,-0.454948096,0.488295198,-0.156213299,0.475440725,-0.215445228,-1.177048105,-0.606484569,-0.82080701,-0.164448211,0.44732716,0.432866392,-0.958620512,0.546807898,-0.951482106,-0.203543669,0.237135515,0.915556183,-0.168862118,0.003851321,-0.399853492,-0.664654395,-0.035948612,-0.159716294,1,0
200389,1.629365745,-1.497184156,-0.672930795,-0.616073077,-0.869219368,0.440013184,-0.755098564,0.248890719,1.951359574,-0.504195212,0.073589361,0.952916565,-0.661209346,-0.206958517,-0.882425476,0.095947559,-0.374109206,0.217467029,1.118206172,0.210018515,-0.13493534,-0.578113943,0.171264401,0.309619735,-0.578148064,0.360334703,-0.065240321,-0.022326723,200,0
228359,-1.09977684,1.783390838,-0.212739957,-0.86244012,0.267210859,-1.182287817,1.059175657,-0.226426634,0.730720725,1.093995441,-0.602663073,0.812815484,1.188829669,-0.475358574,-0.455252053,-0.25247359,-0.518926761,-0.976858704,-0.245531622,0.668736871,-0.40069518,-0.58322867,0.11775244,0.052192716,-0.189365788,0.156649956,0.771494946,0.437450395,8.91,0
